{ DateObject[{2019, 12, 30, 08, 07, 13}] ,  15560 ,  9300 ,    4800 ,    1790 ,   530 ,   80 ,     4313 },
{ DateObject[{2019, 12, 30, 08, 37, 17}] ,  15560 ,  9300 ,    4800 ,    1790 ,   530 ,   80 ,     4313 },
{ DateObject[{2019, 12, 30, 09, 07, 22}] ,  15560 ,  9310 ,    4800 ,    1790 ,   530 ,   80 ,     4313 },
{ DateObject[{2019, 12, 30, 09, 37, 26}] ,  15570 ,  9310 ,    4800 ,    1790 ,   530 ,   80 ,     4313 },
{ DateObject[{2019, 12, 30, 10, 07, 31}] ,  15570 ,  9310 ,    4800 ,    1790 ,   530 ,   80 ,     4313 },
{ DateObject[{2019, 12, 30, 10, 37, 35}] ,  15570 ,  9310 ,    4800 ,    1790 ,   530 ,   80 ,     4313 },
{ DateObject[{2019, 12, 30, 11, 07, 40}] ,  15570 ,  9310 ,    4810 ,    1790 ,   530 ,   80 ,     4313 },
{ DateObject[{2019, 12, 30, 11, 37, 45}] ,  15580 ,  9310 ,    4810 ,    1790 ,   530 ,   80 ,     4313 },
{ DateObject[{2019, 12, 30, 12, 07, 50}] ,  15590 ,  9310 ,    4810 ,    1790 ,   530 ,   80 ,     4313 },
{ DateObject[{2019, 12, 30, 12, 37, 55}] ,  15600 ,  9310 ,    4810 ,    1790 ,   530 ,   80 ,     4313 },
{ DateObject[{2019, 12, 30, 13, 08, 01}] ,  15600 ,  9310 ,    4810 ,    1790 ,   530 ,   80 ,     4314 },
{ DateObject[{2019, 12, 30, 14, 38, 10}] ,  15620 ,  9320 ,    4810 ,    1790 ,   530 ,   80 ,     4314 },
{ DateObject[{2019, 12, 30, 15, 08, 16}] ,  15620 ,  9320 ,    4820 ,    1790 ,   530 ,   80 ,     4314 },
{ DateObject[{2019, 12, 30, 15, 38, 20}] ,  15620 ,  9320 ,    4820 ,    1790 ,   530 ,   80 ,     4314 },
{ DateObject[{2019, 12, 30, 16, 08, 25}] ,  15630 ,  9320 ,    4820 ,    1790 ,   530 ,   80 ,     4314 },
{ DateObject[{2019, 12, 30, 16, 38, 32}] ,  15630 ,  9320 ,    4820 ,    1790 ,   530 ,   80 ,     4314 },
{ DateObject[{2019, 12, 30, 17, 08, 36}] ,  15630 ,  9320 ,    4820 ,    1790 ,   530 ,   80 ,     4314 },
{ DateObject[{2019, 12, 30, 17, 38, 41}] ,  15660 ,  9320 ,    4820 ,    1790 ,   530 ,   80 ,     4314 },
{ DateObject[{2019, 12, 30, 18, 08, 45}] ,  15660 ,  9330 ,    4820 ,    1790 ,   530 ,   80 ,     4314 },
{ DateObject[{2019, 12, 30, 18, 38, 50}] ,  15660 ,  9330 ,    4830 ,    1790 ,   530 ,   80 ,     4314 },
{ DateObject[{2019, 12, 30, 19, 08, 56}] ,  15660 ,  9330 ,    4830 ,    1790 ,   530 ,   80 ,     4315 },
{ DateObject[{2019, 12, 30, 19, 39, 02}] ,  15670 ,  9330 ,    4830 ,    1790 ,   530 ,   80 ,     4315 },
{ DateObject[{2019, 12, 30, 20, 09, 07}] ,  15670 ,  9330 ,    4830 ,    1790 ,   530 ,   80 ,     4315 },
